,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label
776,org.gjt.sp.jedit.options.SaveBackupOptionPane,jedit.options.SaveBackupOptionPane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
777,org.gjt.sp.jedit.textarea.MouseHandler,jedit.textarea.MouseHandler,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
778,org.gjt.sp.jedit.JEditRegisterSaver,jedit.JEditRegisterSaver,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
779,org.gjt.sp.jedit.search.SearchDialog,jedit.search.SearchDialog,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Interfacer
780,org.gjt.sp.jedit.textarea.FirstLine,jedit.textarea.FirstLine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
781,org.gjt.sp.jedit.bsh.Types,jedit.bsh.Types,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Service Provider
782,org.gjt.sp.jedit.gui.GrabKeyDialog,jedit.gui.GrabKeyDialog,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
783,org.gjt.sp.jedit.options.BrowserColorsOptionPane,jedit.options.BrowserColorsOptionPane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
784,org.gjt.sp.jedit.gui.DockableWindowManagerImpl,jedit.gui.DockableWindowManagerImpl,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer
785,org.gjt.sp.jedit.pluginmgr.ManagePanel,jedit.pluginmgr.ManagePanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
786,org.gjt.sp.jedit.bsh.BSHTryStatement,jedit.bsh.BSHTryStatement,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Service Provider
787,org.gjt.sp.jedit.syntax.DisplayTokenHandler,jedit.syntax.DisplayTokenHandler,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Service Provider
788,org.gjt.sp.jedit.gui.AbstractContextOptionPane,jedit.gui.AbstractContextOptionPane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
789,org.gjt.sp.jedit.gui.FilePropertiesDialog,jedit.gui.FilePropertiesDialog,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Interfacer
790,org.gjt.sp.jedit.textarea.Gutter,jedit.textarea.Gutter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
791,org.gjt.sp.jedit.search.HyperSearchRequest,jedit.search.HyperSearchRequest,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Service Provider
792,org.gjt.sp.jedit.menu.ReloadWithEncodingProvider,jedit.menu.ReloadWithEncodingProvider,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
793,org.gjt.sp.jedit.gui.FontSelectorDialog,jedit.gui.FontSelectorDialog,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Service Provider
794,org.gjt.sp.jedit.gui.DropShadowBorder,jedit.gui.DropShadowBorder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
795,org.gjt.sp.jedit.bsh.BSHImportDeclaration,jedit.bsh.BSHImportDeclaration,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
796,org.gjt.sp.jedit.bsh.ParserTokenManager,jedit.bsh.ParserTokenManager,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Service Provider
797,org.gjt.sp.jedit.buffer.FoldHandler,jedit.buffer.FoldHandler,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Service Provider
798,org.gjt.sp.jedit.bsh.ReturnControl,jedit.bsh.ReturnControl,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder
799,org.gjt.sp.jedit.print.PrintRangeType,jedit.print.PrintRangeType,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Information Holder
800,org.gjt.sp.jedit.bsh.BSHBlock,jedit.bsh.BSHBlock,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
801,org.gjt.sp.jedit.bsh.BSHPrimitiveType,jedit.bsh.BSHPrimitiveType,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Information Holder
802,org.gjt.sp.jedit.bsh.BSHVariableDeclarator,jedit.bsh.BSHVariableDeclarator,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
803,org.gjt.sp.jedit.search.HyperSearchResult,jedit.search.HyperSearchResult,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider
804,org.gjt.sp.jedit.bsh.BSHPrimarySuffix,jedit.bsh.BSHPrimarySuffix,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Service Provider
805,org.gjt.sp.jedit.bsh.SimpleNode,jedit.bsh.SimpleNode,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Information Holder
806,org.gjt.sp.jedit.bsh.BSHUnaryExpression,jedit.bsh.BSHUnaryExpression,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
807,org.gjt.sp.jedit.bsh.BSHReturnType,jedit.bsh.BSHReturnType,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
808,org.gjt.sp.jedit.bsh.UtilTargetError,jedit.bsh.UtilTargetError,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider
809,org.gjt.sp.jedit.bsh.BSHTypedVariableDeclaration,jedit.bsh.BSHTypedVariableDeclaration,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Information Holder
810,org.gjt.sp.jedit.bsh.BSHFormalParameter,jedit.bsh.BSHFormalParameter,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
811,org.gjt.sp.jedit.search.HyperSearchFileNode,jedit.search.HyperSearchFileNode,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder
812,org.gjt.sp.jedit.bsh.BSHArrayDimensions,jedit.bsh.BSHArrayDimensions,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
813,org.gjt.sp.jedit.bsh.BSHFormalComment,jedit.bsh.BSHFormalComment,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Information Holder
814,org.gjt.sp.jedit.bsh.BSHAmbiguousName,jedit.bsh.BSHAmbiguousName,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
815,org.gjt.sp.jedit.bsh.BSHLiteral,jedit.bsh.BSHLiteral,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Service Provider
816,org.gjt.sp.jedit.input.AbstractInputHandler,jedit.input.AbstractInputHandler,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Service Provider
817,org.gjt.sp.jedit.bsh.BSHReturnStatement,jedit.bsh.BSHReturnStatement,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Service Provider
818,org.gjt.sp.jedit.bsh.Parser,jedit.bsh.Parser,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Service Provider
819,org.gjt.sp.jedit.bsh.BSHMethodDeclaration,jedit.bsh.BSHMethodDeclaration,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Information Holder
820,org.gjt.sp.jedit.bsh.Token,jedit.bsh.Token,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Information Holder
821,org.gjt.sp.jedit.Debug,jedit.Debug,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Information Holder
822,org.gjt.sp.jedit.bsh.Name,jedit.bsh.Name,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Service Provider
823,org.gjt.sp.jedit.textarea.ElasticTabStopBufferListener,jedit.textarea.ElasticTabStopBufferListener,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
824,org.gjt.sp.jedit.EBMessage,jedit.EBMessage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
825,org.gjt.sp.jedit.msg.VFSPathSelected,jedit.msg.VFSPathSelected,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
826,org.gjt.sp.jedit.msg.PluginUpdate,jedit.msg.PluginUpdate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
827,org.gjt.sp.jedit.bsh.BSHSwitchLabel,jedit.bsh.BSHSwitchLabel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
828,org.gjt.sp.jedit.bufferio.MarkersSaveRequest,jedit.bufferio.MarkersSaveRequest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
829,org.gjt.sp.jedit.msg.PropertiesChanged,jedit.msg.PropertiesChanged,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
830,org.gjt.sp.jedit.bsh.BSHStatementExpressionList,jedit.bsh.BSHStatementExpressionList,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
831,org.gjt.sp.jedit.gui.EnhancedDialog,jedit.gui.EnhancedDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
832,org.gjt.sp.jedit.bsh.BSHWhileStatement,jedit.bsh.BSHWhileStatement,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Service Provider
833,org.gjt.sp.jedit.search.SearchMatcher,jedit.search.SearchMatcher,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
834,org.gjt.sp.jedit.indent.BracketIndentRule,jedit.indent.BracketIndentRule,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
835,org.gjt.sp.jedit.indent.CloseBracketIndentRule,jedit.indent.CloseBracketIndentRule,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
836,org.gjt.sp.jedit.bufferio.IoTask,jedit.bufferio.IoTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Information Holder
837,org.gjt.sp.jedit.bsh.reflect.ReflectManagerImpl,jedit.bsh.reflect.ReflectManagerImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
838,org.gjt.sp.jedit.bufferio.BufferIORequest,jedit.bufferio.BufferIORequest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Service Provider
839,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,jedit.buffer.ExplicitFoldHandler,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Service Provider
840,org.gjt.sp.jedit.msg.EditPaneUpdate,jedit.msg.EditPaneUpdate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
841,org.gjt.sp.jedit.msg.PositionChanging,jedit.msg.PositionChanging,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
842,org.gjt.sp.jedit.msg.ViewUpdate,jedit.msg.ViewUpdate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
843,org.gjt.sp.jedit.bsh.BSHThrowStatement,jedit.bsh.BSHThrowStatement,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
844,org.gjt.sp.jedit.msg.EditorExitRequested,jedit.msg.EditorExitRequested,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
845,org.gjt.sp.jedit.JEditAbstractEditAction,jedit.JEditAbstractEditAction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
846,org.gjt.sp.jedit.EditAction,jedit.EditAction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
847,org.gjt.sp.jedit.bsh.BSHIfStatement,jedit.bsh.BSHIfStatement,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
848,org.gjt.sp.jedit.print.PrintPreview,jedit.print.PrintPreview,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
849,org.gjt.sp.jedit.JEditKillRing,jedit.JEditKillRing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Interfacer
850,org.gjt.sp.jedit.buffer.KillRing,jedit.buffer.KillRing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
851,org.gjt.sp.jedit.buffer.IndentFoldHandler,jedit.buffer.IndentFoldHandler,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Service Provider
852,org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl,jedit.bsh.collection.CollectionManagerImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
853,org.gjt.sp.jedit.bsh.classpath.DiscreteFilesClassLoader,jedit.bsh.classpath.DiscreteFilesClassLoader,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
854,org.gjt.sp.jedit.textarea.InputMethodSupport,jedit.textarea.InputMethodSupport,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
855,org.gjt.sp.jedit.gui.CloseDialog,jedit.gui.CloseDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
856,org.gjt.sp.jedit.gui.ContextAddDialog,jedit.gui.ContextAddDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
857,org.jedit.migration.CheckFileStatus,jedit.migration.CheckFileStatus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
858,org.gjt.sp.jedit.bsh.BSHArguments,jedit.bsh.BSHArguments,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
859,org.gjt.sp.jedit.msg.BufferUpdate,jedit.msg.BufferUpdate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
860,org.gjt.sp.jedit.msg.BufferChanging,jedit.msg.BufferChanging,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
861,org.gjt.sp.jedit.bsh.BSHArrayInitializer,jedit.bsh.BSHArrayInitializer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
862,org.gjt.sp.jedit.bsh.BSHType,jedit.bsh.BSHType,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
863,org.gjt.sp.jedit.textarea.CircleFoldPainter,jedit.textarea.CircleFoldPainter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
864,org.gjt.sp.jedit.gui.PasteFromListDialog,jedit.gui.PasteFromListDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
865,org.gjt.sp.jedit.browser.AbstractBrowserTask,jedit.browser.AbstractBrowserTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
866,org.gjt.sp.jedit.browser.RenameBrowserTask,jedit.browser.RenameBrowserTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
867,org.gjt.sp.jedit.msg.VFSUpdate,jedit.msg.VFSUpdate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
868,org.gjt.sp.jedit.browser.MkDirBrowserTask,jedit.browser.MkDirBrowserTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
869,org.gjt.sp.jedit.msg.EditorExiting,jedit.msg.EditorExiting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
870,org.gjt.sp.jedit.bsh.BSHFormalParameters,jedit.bsh.BSHFormalParameters,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
871,org.gjt.sp.jedit.textarea.SquareFoldPainter,jedit.textarea.SquareFoldPainter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
872,org.gjt.sp.jedit.buffer.DummyFoldHandler,jedit.buffer.DummyFoldHandler,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
873,org.gjt.sp.jedit.bsh.BSHMethodInvocation,jedit.bsh.BSHMethodInvocation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
874,org.gjt.sp.jedit.browser.DeleteBrowserTask,jedit.browser.DeleteBrowserTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
875,org.gjt.sp.jedit.bsh.JThis,jedit.bsh.JThis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Service Provider
876,org.gjt.sp.jedit.msg.DockableWindowUpdate,jedit.msg.DockableWindowUpdate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
877,org.gjt.sp.jedit.msg.EditorStarted,jedit.msg.EditorStarted,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
878,org.gjt.sp.jedit.bsh.BSHClassDeclaration,jedit.bsh.BSHClassDeclaration,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
879,org.gjt.sp.jedit.search.AllBufferSet,jedit.search.AllBufferSet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
880,org.gjt.sp.jedit.msg.DynamicMenuChanged,jedit.msg.DynamicMenuChanged,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
881,org.gjt.sp.jedit.io.LocalFileSaveTask,jedit.io.LocalFileSaveTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
882,org.gjt.sp.jedit.msg.RegisterChanged,jedit.msg.RegisterChanged,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
883,org.gjt.sp.jedit.print.PageBreakExtension,jedit.print.PageBreakExtension,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Interfacer
884,org.gjt.sp.jedit.bsh.BSHTernaryExpression,jedit.bsh.BSHTernaryExpression,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
885,org.gjt.sp.jedit.msg.PropertiesChanging,jedit.msg.PropertiesChanging,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
886,org.gjt.sp.jedit.gui.tray.JEditSwingTrayIcon,jedit.gui.tray.JEditSwingTrayIcon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Interfacer
887,org.gjt.sp.jedit.msg.SearchSettingsChanged,jedit.msg.SearchSettingsChanged,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
888,org.gjt.sp.jedit.JEditBeanShellAction,jedit.JEditBeanShellAction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
889,org.gjt.sp.jedit.bsh.BSHAllocationExpression,jedit.bsh.BSHAllocationExpression,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
890,org.gjt.sp.jedit.BeanShellAction,jedit.BeanShellAction,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
891,org.gjt.sp.jedit.visitors.SaveCaretInfoVisitor,jedit.visitors.SaveCaretInfoVisitor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
892,org.gjt.sp.jedit.gui.ErrorListDialog,jedit.gui.ErrorListDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Interfacer
893,org.gjt.sp.jedit.gui.PasteSpecialDialog,jedit.gui.PasteSpecialDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
894,org.gjt.sp.jedit.gui.BeanShellErrorDialog,jedit.gui.BeanShellErrorDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
895,org.gjt.sp.jedit.gui.TextAreaDialog,jedit.gui.TextAreaDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
896,org.gjt.sp.jedit.bsh.BSHCastExpression,jedit.bsh.BSHCastExpression,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
897,org.gjt.sp.jedit.print.BasicPrintPreviewPaneUI,jedit.print.BasicPrintPreviewPaneUI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
898,org.gjt.sp.jedit.bsh.BSHPrimaryExpression,jedit.bsh.BSHPrimaryExpression,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
899,org.gjt.sp.jedit.bsh.BSHPackageDeclaration,jedit.bsh.BSHPackageDeclaration,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Service Provider
900,org.gjt.sp.jedit.gui.AddModeDialog,jedit.gui.AddModeDialog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
901,org.gjt.sp.jedit.gui.BufferOptions,jedit.gui.BufferOptions,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
902,org.gjt.sp.jedit.indent.OpenBracketIndentRule,jedit.indent.OpenBracketIndentRule,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
903,org.gjt.sp.jedit.browser.ListDirectoryBrowserTask,jedit.browser.ListDirectoryBrowserTask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
904,org.gjt.sp.jedit.gui.TipOfTheDay,jedit.gui.TipOfTheDay,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Information Holder
905,org.gjt.sp.jedit.syntax.Chunk,jedit.syntax.Chunk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Service Provider
906,org.gjt.sp.jedit.syntax.ParserRuleSet,jedit.syntax.ParserRuleSet,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Information Holder
907,org.gjt.sp.jedit.gui.EnhancedButton,jedit.gui.EnhancedButton,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Service Provider
908,org.gjt.sp.jedit.syntax.SyntaxStyle,jedit.syntax.SyntaxStyle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder
909,org.gjt.sp.jedit.Buffer,jedit.Buffer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Controller
910,org.gjt.sp.jedit.PluginJAR,jedit.PluginJAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Interfacer
911,org.gjt.sp.jedit.io.CharsetEncoding,jedit.io.CharsetEncoding,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Service Provider
912,org.gjt.sp.jedit.textarea.TextAreaPainter,jedit.textarea.TextAreaPainter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Service Provider
913,org.gjt.sp.jedit.bsh.Variable,jedit.bsh.Variable,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder
914,org.gjt.sp.jedit.bsh.Modifiers,jedit.bsh.Modifiers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Service Provider
915,org.gjt.sp.jedit.bsh.ClassIdentifier,jedit.bsh.ClassIdentifier,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Service Provider
916,org.jedit.io.Native2ASCIIEncoding,jedit.io.Native2ASCIIEncoding,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Service Provider
917,org.gjt.sp.jedit.io.AutoDetection,jedit.io.AutoDetection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Service Provider
918,org.gjt.sp.jedit.io.EncodingServer,jedit.io.EncodingServer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Service Provider
919,org.gjt.sp.jedit.bsh.InterpreterError,jedit.bsh.InterpreterError,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Service Provider
920,org.gjt.sp.jedit.gui.ShortcutPrefixActiveEvent,jedit.gui.ShortcutPrefixActiveEvent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Information Holder
921,org.gjt.sp.jedit.gui.BufferSwitcher,jedit.gui.BufferSwitcher,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Service Provider
922,org.gjt.sp.jedit.bsh.classpath.BshClassPath,jedit.bsh.classpath.BshClassPath,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Information Holder
923,org.gjt.sp.jedit.menu.EnhancedMenuItem,jedit.menu.EnhancedMenuItem,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider
924,org.gjt.sp.jedit.gui.DockablePanel,jedit.gui.DockablePanel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider
925,org.gjt.sp.jedit.pluginmgr.InstallPanel,jedit.pluginmgr.InstallPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
926,org.gjt.sp.jedit.search.SearchBar,jedit.search.SearchBar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
927,org.gjt.sp.jedit.browser.BrowserView,jedit.browser.BrowserView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
928,org.gjt.sp.jedit.search.HyperSearchResults,jedit.search.HyperSearchResults,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
929,org.gjt.sp.jedit.bsh.org.objectweb.asm.Item,jedit.bsh.org.objectweb.asm.Item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder
930,org.gjt.sp.jedit.browser.VFSDirectoryEntryTable,jedit.browser.VFSDirectoryEntryTable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer
931,org.gjt.sp.jedit.options.BufferOptionPane,jedit.options.BufferOptionPane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
932,org.gjt.sp.jedit.gui.FontSelector,jedit.gui.FontSelector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
933,org.gjt.sp.jedit.textarea.JEditTextArea,jedit.textarea.JEditTextArea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
934,org.gjt.sp.jedit.print.Margins,jedit.print.Margins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
935,org.gjt.sp.jedit.help.HelpTOCPanel,jedit.help.HelpTOCPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider
