,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label
237,org.ganttproject.WebStartIDClass,ganttproject.WebStartIDClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
238,net.sourceforge.ganttproject.action.ArtefactPropertiesAction,ganttproject.action.ArtefactPropertiesAction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
239,net.sourceforge.ganttproject.task.dependency.RangeSearchFromKey,ganttproject.task.dependency.RangeSearchFromKey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
240,net.sourceforge.ganttproject.task.algorithm.AlgorithmException,ganttproject.task.algorithm.AlgorithmException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
241,net.sourceforge.ganttproject.chart.item.TaskRegularAreaChartItem,ganttproject.chart.item.TaskRegularAreaChartItem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
242,net.sourceforge.ganttproject.chart.item.TaskProgressChartItem,ganttproject.chart.item.TaskProgressChartItem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
243,net.sourceforge.ganttproject.action.ArtefactDeleteAction,ganttproject.action.ArtefactDeleteAction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
244,org.ganttproject.chart.pert.WebStartIDClass,ganttproject.chart.pert.WebStartIDClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
245,biz.ganttproject.core.option.DefaultFileOption,ganttproject.core.option.DefaultFileOption,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
246,net.sourceforge.ganttproject.action.ArtefactNewAction,ganttproject.action.ArtefactNewAction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
247,net.sourceforge.ganttproject.task.dependency.RangeSearchToKey,ganttproject.task.dependency.RangeSearchToKey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
248,net.sourceforge.ganttproject.document.AbstractURLDocument,ganttproject.document.AbstractURLDocument,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
249,net.sourceforge.ganttproject.chart.item.TimelineLabelChartItem,ganttproject.chart.item.TimelineLabelChartItem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
250,net.sourceforge.ganttproject.filter.GanttXMLFileFilter,ganttproject.filter.GanttXMLFileFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
