,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label,cluster
358,org.mars_sim.msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
359,org.mars_sim.msp.core.person.ai.task.meta.SleepMeta,msp.core.person.ai.task.meta.SleepMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
360,org.mars_sim.msp.core.structure.building.function.farming.Farming,msp.core.structure.building.function.farming.Farming,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
361,org.mars_sim.msp.ui.swing.tool.mission.create.CreateMissionWizard,msp.ui.swing.tool.mission.create.CreateMissionWizard,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
362,org.mars_sim.msp.core.person.ai.task.meta.ManufactureConstructionMaterialsMeta,msp.core.person.ai.task.meta.ManufactureConstructionMaterialsMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
363,org.mars_sim.msp.core.manufacture.ManufactureConfig,msp.core.manufacture.ManufactureConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
364,org.mars_sim.msp.ui.steelseries.gauges.DisplayCircular,msp.ui.steelseries.gauges.DisplayCircular,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
365,org.mars_sim.msp.core.person.ai.task.meta.CookMealMeta,msp.core.person.ai.task.meta.CookMealMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
366,org.mars_sim.msp.core.person.ai.task.meta.ReviewJobReassignmentMeta,msp.core.person.ai.task.meta.ReviewJobReassignmentMeta,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
367,org.mars_sim.msp.core.structure.construction.ConstructionManager,msp.core.structure.construction.ConstructionManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
368,org.mars_sim.msp.core.person.ai.task.meta.RepairMalfunctionMeta,msp.core.person.ai.task.meta.RepairMalfunctionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
369,org.mars_sim.msp.core.person.ai.task.meta.MaintenanceEVAMeta,msp.core.person.ai.task.meta.MaintenanceEVAMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
370,org.mars_sim.msp.core.person.ai.task.Sleep,msp.core.person.ai.task.Sleep,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
371,org.mars_sim.msp.core.person.ai.task.meta.ProposeScientificStudyMeta,msp.core.person.ai.task.meta.ProposeScientificStudyMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
372,org.mars_sim.msp.core.person.ai.task.meta.ListenToMusicMeta,msp.core.person.ai.task.meta.ListenToMusicMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
373,org.mars_sim.msp.ui.steelseries.gauges.RadialCounter,msp.ui.steelseries.gauges.RadialCounter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
374,org.mars_sim.msp.ui.swing.tool.TestLCD,msp.ui.swing.tool.TestLCD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
375,org.mars_sim.msp.core.person.ai.task.meta.ToggleResourceProcessMeta,msp.core.person.ai.task.meta.ToggleResourceProcessMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
376,org.mars_sim.msp.ui.swing.tool.TestLinear,msp.ui.swing.tool.TestLinear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
377,org.mars_sim.msp.core.structure.building.function.ResourceProcess,msp.core.structure.building.function.ResourceProcess,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
378,org.mars_sim.msp.ui.swing.tool.monitor.PersonTableModel,msp.ui.swing.tool.monitor.PersonTableModel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
379,org.mars_sim.msp.core.person.ai.task.RespondToStudyInvitation,msp.core.person.ai.task.RespondToStudyInvitation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Structurer,7
380,org.mars_sim.msp.core.structure.construction.ConstructionValues,msp.core.structure.construction.ConstructionValues,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
381,org.mars_sim.msp.core.person.ai.task.meta.PlayHoloGameMeta,msp.core.person.ai.task.meta.PlayHoloGameMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
382,org.mars_sim.msp.core.structure.building.function.FoodProduction,msp.core.structure.building.function.FoodProduction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Structurer,7
383,org.mars_sim.msp.ui.swing.NumberCellRenderer,msp.ui.swing.NumberCellRenderer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
384,org.mars_sim.msp.core.person.ai.task.meta.EatDrinkMeta,msp.core.person.ai.task.meta.EatDrinkMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
385,org.mars_sim.msp.core.structure.building.BuildingConfig,msp.core.structure.building.BuildingConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
386,org.mars_sim.msp.core.person.ai.task.meta.RecordActivityMeta,msp.core.person.ai.task.meta.RecordActivityMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
387,org.mars_sim.msp.core.person.ai.task.CookMeal,msp.core.person.ai.task.CookMeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
388,org.mars_sim.msp.core.vehicle.VehicleConfig,msp.core.vehicle.VehicleConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
389,org.mars_sim.msp.core.person.ai.task.ConsolidateContainers,msp.core.person.ai.task.ConsolidateContainers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
390,org.mars_sim.msp.ui.swing.tool.navigator.MarsMap,msp.ui.swing.tool.navigator.MarsMap,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
391,org.mars_sim.msp.core.person.PhysicalCondition,msp.core.person.PhysicalCondition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
392,org.mars_sim.msp.core.person.ai.task.meta.PeerReviewStudyPaperMeta,msp.core.person.ai.task.meta.PeerReviewStudyPaperMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
393,org.mars_sim.msp.ui.swing.tool.science.ResearcherPanel,msp.ui.swing.tool.science.ResearcherPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
394,org.mars_sim.msp.core.person.ai.task.Maintenance,msp.core.person.ai.task.Maintenance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
395,org.mars_sim.msp.ui.swing.tool.settlement.PopUpUnitMenu,msp.ui.swing.tool.settlement.PopUpUnitMenu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
396,org.mars_sim.msp.ui.swing.MainWindow,msp.ui.swing.MainWindow,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer,7
397,org.mars_sim.msp.core.person.ai.task.meta.RequestMedicalTreatmentMeta,msp.core.person.ai.task.meta.RequestMedicalTreatmentMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
398,org.mars_sim.msp.core.manufacture.ManufactureUtil,msp.core.manufacture.ManufactureUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
399,org.mars_sim.msp.ui.swing.tool.resupply.ResupplyDetailPanel,msp.ui.swing.tool.resupply.ResupplyDetailPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
400,org.mars_sim.msp.core.person.ai.task.PrescribeMedication,msp.core.person.ai.task.PrescribeMedication,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
401,org.mars_sim.msp.ui.swing.UIConfig,msp.ui.swing.UIConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
402,org.mars_sim.msp.core.robot.Robot,msp.core.robot.Robot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
403,org.mars_sim.msp.core.person.ai.task.meta.WriteReportMeta,msp.core.person.ai.task.meta.WriteReportMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
404,org.mars_sim.msp.ui.swing.tool.JStatusBar,msp.ui.swing.tool.JStatusBar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
405,org.mars_sim.msp.core.robot.SystemCondition,msp.core.robot.SystemCondition,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
406,org.mars_sim.msp.core.equipment.EVASuit,msp.core.equipment.EVASuit,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Interfacer,7
407,org.mars_sim.msp.core.person.ai.task.ReviewJobReassignment,msp.core.person.ai.task.ReviewJobReassignment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Interfacer,7
408,org.mars_sim.msp.core.structure.building.function.PowerStorage,msp.core.structure.building.function.PowerStorage,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
409,org.mars_sim.msp.core.person.ai.MBTIPersonality,msp.core.person.ai.MBTIPersonality,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
410,org.mars_sim.msp.core.person.ai.task.ConnectWithEarth,msp.core.person.ai.task.ConnectWithEarth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
411,org.mars_sim.msp.core.person.ai.task.ReviewMissionPlan,msp.core.person.ai.task.ReviewMissionPlan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Interfacer,7
412,org.mars_sim.msp.core.robot.ai.job.RobotJob,msp.core.robot.ai.job.RobotJob,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Service Provider,7
413,org.mars_sim.msp.core.structure.building.function.SolarPowerSource,msp.core.structure.building.function.SolarPowerSource,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
414,org.mars_sim.msp.core.GameManager,msp.core.GameManager,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
415,org.mars_sim.msp.core.astroarts.Xyz,msp.core.astroarts.Xyz,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
416,org.mars_sim.msp.core.person.ai.task.WriteReport,msp.core.person.ai.task.WriteReport,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Service Provider,7
417,org.mars_sim.msp.core.structure.building.function.SolarThermalPowerSource,msp.core.structure.building.function.SolarThermalPowerSource,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
418,org.mars_sim.msp.ui.swing.tool.settlement.SettlementWindow,msp.ui.swing.tool.settlement.SettlementWindow,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Interfacer,7
419,org.mars_sim.msp.ui.astroarts.OrbitViewer,msp.ui.astroarts.OrbitViewer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Service Provider,7
420,org.mars_sim.msp.ui.swing.sound.AudioPlayer,msp.ui.swing.sound.AudioPlayer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
421,org.mars_sim.msp.core.person.ai.role.RoleUtil,msp.core.person.ai.role.RoleUtil,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
422,org.mars_sim.msp.core.person.ai.task.MedicalAssistance,msp.core.person.ai.task.MedicalAssistance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Interfacer,7
423,org.mars_sim.msp.ui.swing.tool.MoveRedDot,msp.ui.swing.tool.MoveRedDot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
424,org.mars_sim.msp.core.structure.building.function.SolarHeatSource,msp.core.structure.building.function.SolarHeatSource,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
425,org.mars_sim.msp.core.interplanetary.transport.resupply.ResupplyUtil,msp.core.interplanetary.transport.resupply.ResupplyUtil,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
426,org.mars_sim.msp.core.foodProduction.FoodProductionProcessInfo,msp.core.foodProduction.FoodProductionProcessInfo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,2
427,org.mars_sim.msp.core.foodProduction.FoodProductionProcess,msp.core.foodProduction.FoodProductionProcess,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,2
428,org.mars_sim.msp.core.structure.building.function.farming.BeeHive,msp.core.structure.building.function.farming.BeeHive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,2
429,org.mars_sim.msp.core.structure.building.function.farming.Bee,msp.core.structure.building.function.farming.Bee,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Service Provider,2
430,org.mars_sim.msp.core.structure.construction.ConstructionSite,msp.core.structure.construction.ConstructionSite,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Information Holder,2
431,org.mars_sim.msp.core.manufacture.ManufactureProcess,msp.core.manufacture.ManufactureProcess,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,2
432,org.mars_sim.msp.core.manufacture.ManufactureProcessInfo,msp.core.manufacture.ManufactureProcessInfo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Information Holder,2
433,org.mars_sim.msp.core.structure.building.function.PowerSource,msp.core.structure.building.function.PowerSource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider,7
434,org.mars_sim.msp.core.structure.building.function.HeatSource,msp.core.structure.building.function.HeatSource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider,7
435,org.mars_sim.msp.ui.swing.tool.monitor.UnitTableModel,msp.ui.swing.tool.monitor.UnitTableModel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Information Holder,7
436,org.mars_sim.msp.core.time.AutosaveScheduler,msp.core.time.AutosaveScheduler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider,7
437,org.mars_sim.msp.ui.swing.tool.monitor.TradeTableModel,msp.ui.swing.tool.monitor.TradeTableModel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Structurer,7
438,org.mars_sim.msp.ui.swing.tool.resupply.TransportItemEditingPanel,msp.ui.swing.tool.resupply.TransportItemEditingPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Information Holder,7
439,org.mars_sim.msp.ui.swing.tool.mission.create.WizardPanel,msp.ui.swing.tool.mission.create.WizardPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Information Holder,7
440,org.mars_sim.msp.ui.swing.toolWindow.ToolWindow,msp.ui.swing.toolWindow.ToolWindow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Interfacer,7
441,org.mars_sim.msp.ui.swing.tool.mission.create.UnitTableModel,msp.ui.swing.tool.mission.create.UnitTableModel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider,7
442,org.mars_sim.msp.core.person.ai.job.Job,msp.core.person.ai.job.Job,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Service Provider,7
443,org.mars_sim.msp.ui.swing.tool.monitor.EventTableModel,msp.ui.swing.tool.monitor.EventTableModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
444,org.mars_sim.msp.ui.steelseries.gauges.Radial1Vertical,msp.ui.steelseries.gauges.Radial1Vertical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
445,org.mars_sim.msp.ui.steelseries.gauges.RadialBargraphBeanInfo,msp.ui.steelseries.gauges.RadialBargraphBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
446,org.mars_sim.msp.ui.steelseries.gauges.RadialBeanInfo,msp.ui.steelseries.gauges.RadialBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
447,org.mars_sim.msp.ui.steelseries.gauges.DisplaySingle,msp.ui.steelseries.gauges.DisplaySingle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
448,org.mars_sim.msp.ui.swing.sound.OGGSoundClip,msp.ui.swing.sound.OGGSoundClip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
449,org.mars_sim.msp.ui.steelseries.gauges.DisplaySingleBeanInfo,msp.ui.steelseries.gauges.DisplaySingleBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
450,org.mars_sim.msp.ui.steelseries.extras.AirCompassBeanInfo,msp.ui.steelseries.extras.AirCompassBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
451,org.mars_sim.msp.ui.swing.tool.mission.MainDetailPanel,msp.ui.swing.tool.mission.MainDetailPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
452,org.mars_sim.msp.ui.swing.tool.navigator.GlobeDisplay,msp.ui.swing.tool.navigator.GlobeDisplay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
453,org.mars_sim.msp.ui.steelseries.extras.LedBeanInfo,msp.ui.steelseries.extras.LedBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
454,org.mars_sim.msp.ui.steelseries.extras.ClockBeanInfo,msp.ui.steelseries.extras.ClockBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
455,org.mars_sim.msp.ui.steelseries.extras.AltimeterBeanInfo,msp.ui.steelseries.extras.AltimeterBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
456,org.mars_sim.msp.core.person.ai.mission.MissionManager,msp.core.person.ai.mission.MissionManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
457,org.mars_sim.msp.ui.steelseries.gauges.Radial1SquareBeanInfo,msp.ui.steelseries.gauges.Radial1SquareBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
458,org.mars_sim.msp.ui.steelseries.tools.Model,msp.ui.steelseries.tools.Model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
459,org.mars_sim.msp.ui.steelseries.extras.AirCompass,msp.ui.steelseries.extras.AirCompass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
460,org.mars_sim.msp.core.person.PersonConfig,msp.core.person.PersonConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
461,org.mars_sim.msp.ui.steelseries.gauges.Radial2Top,msp.ui.steelseries.gauges.Radial2Top,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
462,org.mars_sim.msp.ui.steelseries.extras.IndicatorBeanInfo,msp.ui.steelseries.extras.IndicatorBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
463,org.mars_sim.msp.core.person.ai.task.StudyFieldSamples,msp.core.person.ai.task.StudyFieldSamples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
464,org.mars_sim.msp.core.person.health.HealthProblem,msp.core.person.health.HealthProblem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
465,org.mars_sim.msp.core.structure.building.function.Heating,msp.core.structure.building.function.Heating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
466,org.mars_sim.msp.ui.swing.tool.time.TimeWindow,msp.ui.swing.tool.time.TimeWindow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
467,org.mars_sim.msp.ui.steelseries.extras.LightBulbBeanInfo,msp.ui.steelseries.extras.LightBulbBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
468,org.mars_sim.msp.ui.steelseries.extras.BatteryBeanInfo,msp.ui.steelseries.extras.BatteryBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
469,org.mars_sim.msp.ui.steelseries.extras.RadarBeanInfo,msp.ui.steelseries.extras.RadarBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
470,org.mars_sim.msp.ui.steelseries.extras.Led,msp.ui.steelseries.extras.Led,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
471,org.mars_sim.msp.ui.steelseries.extras.Compass,msp.ui.steelseries.extras.Compass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
472,org.mars_sim.msp.ui.steelseries.gauges.DisplayCircularBeanInfo,msp.ui.steelseries.gauges.DisplayCircularBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
473,org.mars_sim.msp.ui.steelseries.gauges.LinearBargraph,msp.ui.steelseries.gauges.LinearBargraph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
474,org.mars_sim.msp.ui.swing.tool.monitor.VehicleTableModel,msp.ui.swing.tool.monitor.VehicleTableModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
475,org.mars_sim.msp.core.equipment.ContainerUtil,msp.core.equipment.ContainerUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
476,org.mars_sim.msp.ui.steelseries.gauges.SparkLineBeanInfo,msp.ui.steelseries.gauges.SparkLineBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
477,org.mars_sim.msp.core.person.ai.task.UnloadVehicleGarage,msp.core.person.ai.task.UnloadVehicleGarage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
478,org.mars_sim.msp.ui.steelseries.gauges.DisplayRectangularBeanInfo,msp.ui.steelseries.gauges.DisplayRectangularBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
479,org.mars_sim.msp.core.tool.MersenneTwisterFast,msp.core.tool.MersenneTwisterFast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
480,org.mars_sim.msp.ui.steelseries.gauges.RadialCounterBeanInfo,msp.ui.steelseries.gauges.RadialCounterBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
481,org.mars_sim.msp.ui.steelseries.gauges.Radial,msp.ui.steelseries.gauges.Radial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
482,org.mars_sim.msp.ui.swing.tool.MultisortTableHeaderCellRenderer,msp.ui.swing.tool.MultisortTableHeaderCellRenderer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
483,org.mars_sim.msp.ui.steelseries.extras.CompassBeanInfo,msp.ui.steelseries.extras.CompassBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
484,org.mars_sim.msp.ui.steelseries.gauges.LinearBargraphBeanInfo,msp.ui.steelseries.gauges.LinearBargraphBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
485,org.mars_sim.msp.ui.steelseries.extras.LightBulb,msp.ui.steelseries.extras.LightBulb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
486,org.mars_sim.msp.ui.steelseries.gauges.Radial1VerticalBeanInfo,msp.ui.steelseries.gauges.Radial1VerticalBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
487,org.mars_sim.msp.ui.steelseries.gauges.RadialBargraph,msp.ui.steelseries.gauges.RadialBargraph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
488,org.mars_sim.msp.core.person.ai.task.utils.TaskSchedule,msp.core.person.ai.task.utils.TaskSchedule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
489,org.mars_sim.msp.core.science.ScientificStudy,msp.core.science.ScientificStudy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
490,org.mars_sim.msp.ui.steelseries.gauges.RadialQuarterN,msp.ui.steelseries.gauges.RadialQuarterN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
491,org.mars_sim.msp.ui.swing.configeditor.SimulationConfigEditor,msp.ui.swing.configeditor.SimulationConfigEditor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
492,org.mars_sim.msp.ui.steelseries.gauges.LinearBeanInfo,msp.ui.steelseries.gauges.LinearBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
493,org.mars_sim.msp.ui.steelseries.gauges.DisplayMultiBeanInfo,msp.ui.steelseries.gauges.DisplayMultiBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
494,org.mars_sim.msp.ui.steelseries.gauges.DigitialRadial,msp.ui.steelseries.gauges.DigitialRadial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
495,org.mars_sim.msp.ui.swing.tool.mission.create.StartingSettlementPanel,msp.ui.swing.tool.mission.create.StartingSettlementPanel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
496,org.mars_sim.msp.ui.swing.tool.mission.SettlementListModel,msp.ui.swing.tool.mission.SettlementListModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
497,org.mars_sim.msp.ui.steelseries.extras.HorizonBeanInfo,msp.ui.steelseries.extras.HorizonBeanInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Service Provider,0
