,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label
490,org.argouml.notation.providers.MultiplicityNotation,argouml.notation.providers.MultiplicityNotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
491,org.argouml.notation.providers.ExtensionPointNotation,argouml.notation.providers.ExtensionPointNotation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
492,org.argouml.uml.diagram.ui.ActionStereotypeViewTextual,argouml.uml.diagram.ui.ActionStereotypeViewTextual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
493,org.argouml.cognitive.UnresolvableException,argouml.cognitive.UnresolvableException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
494,org.argouml.uml.diagram.ui.SPFigEdgeModelElement,argouml.uml.diagram.ui.SPFigEdgeModelElement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
495,org.argouml.uml.diagram.ui.ActionStereotypeViewSmallIcon,argouml.uml.diagram.ui.ActionStereotypeViewSmallIcon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
496,org.argouml.uml.ui.UMLDerivedCheckBox,argouml.uml.ui.UMLDerivedCheckBox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
497,org.argouml.uml.diagram.ui.FigPermission,argouml.uml.diagram.ui.FigPermission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
498,org.argouml.kernel.ProjectEvent,argouml.kernel.ProjectEvent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
499,org.argouml.uml.diagram.activity.ui.PropPanelUMLActivityDiagram,argouml.uml.diagram.activity.ui.PropPanelUMLActivityDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
500,org.argouml.uml.diagram.state.ui.PropPanelUMLStateDiagram,argouml.uml.diagram.state.ui.PropPanelUMLStateDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
501,org.argouml.persistence.VersionException,argouml.persistence.VersionException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Information Holder
502,org.argouml.uml.ui.UMLDeprecatedCheckBox,argouml.uml.ui.UMLDeprecatedCheckBox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
503,org.argouml.uml.diagram.ui.ActionSetAddCommentLinkMode,argouml.uml.diagram.ui.ActionSetAddCommentLinkMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
504,org.argouml.uml.diagram.deployment.ui.PropPanelUMLDeploymentDiagram,argouml.uml.diagram.deployment.ui.PropPanelUMLDeploymentDiagram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Service Provider
